ID,cluster,time,activity
20041211042507,Cluster 1,13,M
20041211042507,Cluster 1,14,M
20041211042507,Cluster 1,15,M
20041211042507,Cluster 1,16,M
20041211042507,Cluster 1,17,M
20041211042507,Cluster 1,18,M
20041211042507,Cluster 1,19,H
20041211042507,Cluster 1,20,D
20041211042507,Cluster 1,21,D
20041211042507,Cluster 1,22,D
20041211042507,Cluster 1,23,D
20041211042507,Cluster 1,24,D
20041211042507,Cluster 1,25,D
20041211042507,Cluster 1,26,D
20041211042507,Cluster 1,27,D
20041211042507,Cluster 1,28,D
20041211042507,Cluster 1,29,D
20041211042507,Cluster 1,30,D
20041211042507,Cluster 1,31,D
20041211042507,Cluster 1,32,D
20041211042507,Cluster 1,33,D
20041211042507,Cluster 1,34,D
20041211042507,Cluster 1,35,D
20041211042507,Cluster 1,36,D
20041211042507,Cluster 1,37,D
20041211042507,Cluster 1,38,D
20041211042507,Cluster 1,39,D
20041211042507,Cluster 1,40,D
20041211042507,Cluster 1,41,D
20041211042507,Cluster 1,42,D
20041211042507,Cluster 1,43,E
20041211042507,Cluster 1,44,D
20041211042507,Cluster 1,45,C
20041211042507,Cluster 1,46,C
20041211042507,Cluster 1,47,C
20041211042507,Cluster 1,48,C
20081211081294,Cluster 1,1,C
20081211081294,Cluster 1,2,C
20081211081294,Cluster 1,3,C
20081211081294,Cluster 1,4,C
20081211081294,Cluster 1,5,C
20081211081294,Cluster 1,6,C
20081211081294,Cluster 1,7,C
20081211081294,Cluster 1,8,C
20081211081294,Cluster 1,9,C
20081211081294,Cluster 1,10,C
20081211081294,Cluster 1,11,C
20081211081294,Cluster 1,12,C
20081211081294,Cluster 1,13,C
20081211081294,Cluster 1,14,E
20081211081294,Cluster 1,15,D
20081211081294,Cluster 1,16,D
20081211081294,Cluster 1,17,D
20081211081294,Cluster 1,18,D
20081211081294,Cluster 1,19,D
20081211081294,Cluster 1,20,D
20081211081294,Cluster 1,21,D
20081211081294,Cluster 1,22,D
20081211081294,Cluster 1,23,D
20081211081294,Cluster 1,24,D
20081211081294,Cluster 1,25,D
20081211081294,Cluster 1,26,D
20081211081294,Cluster 1,27,H
20081211081294,Cluster 1,28,D
20081211081294,Cluster 1,29,D
20081211081294,Cluster 1,30,D
20081211081294,Cluster 1,31,D
20081211081294,Cluster 1,32,D
20081211081294,Cluster 1,33,D
20081211081294,Cluster 1,34,D
20081211081294,Cluster 1,35,D
20081211081294,Cluster 1,36,D
20081211081294,Cluster 1,37,D
20081211081294,Cluster 1,38,D
20081211081294,Cluster 1,39,C
20081211081294,Cluster 1,40,C
20081211081294,Cluster 1,41,C
20081211081294,Cluster 1,42,C
20081211081294,Cluster 1,43,C
20081211081294,Cluster 1,44,C
20081211081294,Cluster 1,45,C
20081211081294,Cluster 1,46,C
20081211081294,Cluster 1,47,C
20081211081294,Cluster 1,48,C
20100909100769,Cluster 1,1,D
20100909100769,Cluster 1,2,D
20100909100769,Cluster 1,3,D
20100909100769,Cluster 1,4,D
20100909100769,Cluster 1,5,D
20100909100769,Cluster 1,6,D
20100909100769,Cluster 1,7,D
20100909100769,Cluster 1,8,D
20100909100769,Cluster 1,9,D
20100909100769,Cluster 1,10,D
20100909100769,Cluster 1,11,D
20100909100769,Cluster 1,12,D
20100909100769,Cluster 1,13,D
20100909100769,Cluster 1,14,D
20100909100769,Cluster 1,15,D
20100909100769,Cluster 1,16,D
20100909100769,Cluster 1,17,H
20100909100769,Cluster 1,18,D
20100909100769,Cluster 1,19,D
20100909100769,Cluster 1,20,D
20100909100769,Cluster 1,21,D
20100909100769,Cluster 1,22,D
20100909100769,Cluster 1,23,D
20100909100769,Cluster 1,24,D
20100909100769,Cluster 1,25,D
20100909100769,Cluster 1,26,D
20100909100769,Cluster 1,27,D
20100909100769,Cluster 1,28,D
20100909100769,Cluster 1,29,D
20100909100769,Cluster 1,30,D
20100909100769,Cluster 1,31,H
20100909100769,Cluster 1,32,D
20100909100769,Cluster 1,33,D
20100909100769,Cluster 1,34,D
20100909100769,Cluster 1,35,D
20100909100769,Cluster 1,36,D
20100909100769,Cluster 1,37,C
20100909100769,Cluster 1,38,C
20100909100769,Cluster 1,39,C
20100909100769,Cluster 1,40,C
20100909100769,Cluster 1,41,C
20100909100769,Cluster 1,42,C
20100909100769,Cluster 1,43,C
20100909100769,Cluster 1,44,C
20100909100769,Cluster 1,45,C
20100909100769,Cluster 1,46,C
20100909100769,Cluster 1,47,C
20100909100769,Cluster 1,48,C
20140908140932,Cluster 1,1,C
20140908140932,Cluster 1,2,C
20140908140932,Cluster 1,3,C
20140908140932,Cluster 1,4,C
20140908140932,Cluster 1,5,C
20140908140932,Cluster 1,6,C
20140908140932,Cluster 1,7,C
20140908140932,Cluster 1,8,C
20140908140932,Cluster 1,9,O
20140908140932,Cluster 1,10,M
20140908140932,Cluster 1,11,M
20140908140932,Cluster 1,12,M
20140908140932,Cluster 1,13,D
20140908140932,Cluster 1,14,D
20140908140932,Cluster 1,15,D
20140908140932,Cluster 1,16,D
20140908140932,Cluster 1,17,D
20140908140932,Cluster 1,18,D
20140908140932,Cluster 1,19,D
20140908140932,Cluster 1,20,D
20140908140932,Cluster 1,21,D
20140908140932,Cluster 1,22,D
20140908140932,Cluster 1,23,D
20140908140932,Cluster 1,24,D
20140908140932,Cluster 1,25,D
20140908140932,Cluster 1,26,D
20140908140932,Cluster 1,27,B
20140908140932,Cluster 1,28,D
20140908140932,Cluster 1,29,D
20140908140932,Cluster 1,30,D
20140908140932,Cluster 1,31,D
20140908140932,Cluster 1,32,D
20140908140932,Cluster 1,33,D
20140908140932,Cluster 1,34,D
20140908140932,Cluster 1,35,D
20140908140932,Cluster 1,36,D
20140908140932,Cluster 1,37,B
20140908140932,Cluster 1,38,C
20140908140932,Cluster 1,39,C
20140908140932,Cluster 1,40,C
20140908140932,Cluster 1,41,C
20140908140932,Cluster 1,42,C
20140908140932,Cluster 1,43,C
20140908140932,Cluster 1,44,C
20140908140932,Cluster 1,45,C
20140908140932,Cluster 1,46,C
20140908140932,Cluster 1,47,C
20140908140932,Cluster 1,48,C
20081211081645,Cluster 1,1,C
20081211081645,Cluster 1,2,C
20081211081645,Cluster 1,3,I
20081211081645,Cluster 1,4,I
20081211081645,Cluster 1,5,I
20081211081645,Cluster 1,6,I
20081211081645,Cluster 1,7,C
20081211081645,Cluster 1,8,C
20081211081645,Cluster 1,9,C
20081211081645,Cluster 1,10,C
20081211081645,Cluster 1,11,C
20081211081645,Cluster 1,12,C
20081211081645,Cluster 1,13,E
20081211081645,Cluster 1,14,H
20081211081645,Cluster 1,15,H
20081211081645,Cluster 1,16,E
20081211081645,Cluster 1,17,D
20081211081645,Cluster 1,18,D
20081211081645,Cluster 1,19,E
20081211081645,Cluster 1,20,H
20081211081645,Cluster 1,21,E
20081211081645,Cluster 1,22,K
20081211081645,Cluster 1,23,K
20081211081645,Cluster 1,24,K
20081211081645,Cluster 1,25,K
20081211081645,Cluster 1,26,E
20081211081645,Cluster 1,27,E
20081211081645,Cluster 1,28,E
20081211081645,Cluster 1,29,B
20081211081645,Cluster 1,30,K
20081211081645,Cluster 1,31,D
20081211081645,Cluster 1,32,D
20081211081645,Cluster 1,33,D
20081211081645,Cluster 1,34,D
20081211081645,Cluster 1,35,D
20081211081645,Cluster 1,36,E
20081211081645,Cluster 1,37,D
20081211081645,Cluster 1,38,D
20081211081645,Cluster 1,39,C
20081211081645,Cluster 1,40,C
20081211081645,Cluster 1,41,C
20081211081645,Cluster 1,42,C
20081211081645,Cluster 1,43,I
20081211081645,Cluster 1,44,C
20081211081645,Cluster 1,45,C
20081211081645,Cluster 1,46,C
20081211081645,Cluster 1,47,C
20081211081645,Cluster 1,48,C
20130706131541,Cluster 1,1,C
20130706131541,Cluster 1,2,C
20130706131541,Cluster 1,3,C
20130706131541,Cluster 1,4,C
20130706131541,Cluster 1,5,C
20130706131541,Cluster 1,6,C
20130706131541,Cluster 1,7,C
20130706131541,Cluster 1,8,C
20130706131541,Cluster 1,9,C
20130706131541,Cluster 1,10,C
20130706131541,Cluster 1,11,C
20130706131541,Cluster 1,12,D
20130706131541,Cluster 1,13,D
20130706131541,Cluster 1,14,D
20130706131541,Cluster 1,15,D
20130706131541,Cluster 1,16,J
20130706131541,Cluster 1,17,J
20130706131541,Cluster 1,18,E
20130706131541,Cluster 1,19,E
20130706131541,Cluster 1,20,E
20130706131541,Cluster 1,21,E
20130706131541,Cluster 1,22,H
20130706131541,Cluster 1,23,H
20130706131541,Cluster 1,24,E
20130706131541,Cluster 1,25,E
20130706131541,Cluster 1,26,E
20130706131541,Cluster 1,27,E
20130706131541,Cluster 1,28,E
20130706131541,Cluster 1,29,E
20130706131541,Cluster 1,30,E
20130706131541,Cluster 1,31,B
20130706131541,Cluster 1,32,D
20130706131541,Cluster 1,33,D
20130706131541,Cluster 1,34,D
20130706131541,Cluster 1,35,D
20130706131541,Cluster 1,36,D
20130706131541,Cluster 1,37,D
20130706131541,Cluster 1,38,D
20130706131541,Cluster 1,39,C
20130706131541,Cluster 1,40,C
20130706131541,Cluster 1,41,C
20130706131541,Cluster 1,42,C
20130706131541,Cluster 1,43,C
20130706131541,Cluster 1,44,C
20130706131541,Cluster 1,45,C
20130706131541,Cluster 1,46,C
20130706131541,Cluster 1,47,C
20130706131541,Cluster 1,48,C
20050706051593,Cluster 1,1,C
20050706051593,Cluster 1,2,C
20050706051593,Cluster 1,3,C
20050706051593,Cluster 1,4,C
20050706051593,Cluster 1,5,C
20050706051593,Cluster 1,6,C
20050706051593,Cluster 1,7,C
20050706051593,Cluster 1,8,C
20050706051593,Cluster 1,9,C
20050706051593,Cluster 1,10,C
20050706051593,Cluster 1,11,B
20050706051593,Cluster 1,12,B
20050706051593,Cluster 1,13,D
20050706051593,Cluster 1,14,F
20050706051593,Cluster 1,15,F
20050706051593,Cluster 1,16,F
20050706051593,Cluster 1,17,D
20050706051593,Cluster 1,18,D
20050706051593,Cluster 1,19,D
20050706051593,Cluster 1,20,C
20050706051593,Cluster 1,21,C
20050706051593,Cluster 1,22,C
20050706051593,Cluster 1,23,C
20050706051593,Cluster 1,24,D
20050706051593,Cluster 1,25,D
20050706051593,Cluster 1,26,D
20050706051593,Cluster 1,27,D
20050706051593,Cluster 1,28,D
20050706051593,Cluster 1,29,D
20050706051593,Cluster 1,30,D
20050706051593,Cluster 1,31,D
20050706051593,Cluster 1,32,E
20050706051593,Cluster 1,33,D
20050706051593,Cluster 1,34,D
20050706051593,Cluster 1,35,D
20050706051593,Cluster 1,36,D
20050706051593,Cluster 1,37,D
20050706051593,Cluster 1,38,D
20050706051593,Cluster 1,39,D
20050706051593,Cluster 1,40,D
20050706051593,Cluster 1,41,C
20050706051593,Cluster 1,42,C
20050706051593,Cluster 1,43,C
20050706051593,Cluster 1,44,C
20050706051593,Cluster 1,45,C
20050706051593,Cluster 1,46,C
20050706051593,Cluster 1,47,C
20050706051593,Cluster 1,48,C
20030504031285,Cluster 1,1,C
20030504031285,Cluster 1,2,C
20030504031285,Cluster 1,3,C
20030504031285,Cluster 1,4,C
20030504031285,Cluster 1,5,H
20030504031285,Cluster 1,6,H
20030504031285,Cluster 1,7,D
20030504031285,Cluster 1,8,D
20030504031285,Cluster 1,9,D
20030504031285,Cluster 1,10,D
20030504031285,Cluster 1,11,D
20030504031285,Cluster 1,12,D
20030504031285,Cluster 1,13,D
20030504031285,Cluster 1,14,D
20030504031285,Cluster 1,15,D
20030504031285,Cluster 1,16,D
20030504031285,Cluster 1,17,D
20030504031285,Cluster 1,18,D
20030504031285,Cluster 1,19,D
20030504031285,Cluster 1,20,D
20030504031285,Cluster 1,21,D
20030504031285,Cluster 1,22,D
20030504031285,Cluster 1,23,C
20030504031285,Cluster 1,24,C
20030504031285,Cluster 1,25,C
20030504031285,Cluster 1,26,K
20030504031285,Cluster 1,27,K
20030504031285,Cluster 1,28,D
20030504031285,Cluster 1,29,D
20030504031285,Cluster 1,30,D
20030504031285,Cluster 1,31,D
20030504031285,Cluster 1,32,D
20030504031285,Cluster 1,33,D
20030504031285,Cluster 1,34,D
20030504031285,Cluster 1,35,D
20030504031285,Cluster 1,36,D
20030504031285,Cluster 1,37,D
20030504031285,Cluster 1,38,D
20030504031285,Cluster 1,39,D
20030504031285,Cluster 1,40,D
20030504031285,Cluster 1,41,D
20030504031285,Cluster 1,42,D
20030504031285,Cluster 1,43,D
20030504031285,Cluster 1,44,D
20030504031285,Cluster 1,45,D
20030504031285,Cluster 1,46,D
20030504031285,Cluster 1,47,C
20030504031285,Cluster 1,48,C
20120101120106,Cluster 1,1,C
20120101120106,Cluster 1,2,C
20120101120106,Cluster 1,3,C
20120101120106,Cluster 1,4,C
20120101120106,Cluster 1,5,C
20120101120106,Cluster 1,6,C
20120101120106,Cluster 1,7,C
20120101120106,Cluster 1,8,C
20120101120106,Cluster 1,9,C
20120101120106,Cluster 1,10,C
20120101120106,Cluster 1,11,C
20120101120106,Cluster 1,12,C
20120101120106,Cluster 1,13,B
20120101120106,Cluster 1,14,B
20120101120106,Cluster 1,15,F
20120101120106,Cluster 1,16,D
20120101120106,Cluster 1,17,D
20120101120106,Cluster 1,18,D
20120101120106,Cluster 1,19,D
20120101120106,Cluster 1,20,D
20120101120106,Cluster 1,21,J
20120101120106,Cluster 1,22,J
20120101120106,Cluster 1,23,K
20120101120106,Cluster 1,24,J
20120101120106,Cluster 1,25,J
20120101120106,Cluster 1,26,D
20120101120106,Cluster 1,27,D
20120101120106,Cluster 1,28,D
20120101120106,Cluster 1,29,D
20120101120106,Cluster 1,30,D
20120101120106,Cluster 1,31,D
20120101120106,Cluster 1,32,D
20120101120106,Cluster 1,33,D
20120101120106,Cluster 1,34,D
20120101120106,Cluster 1,35,D
20120101120106,Cluster 1,36,D
20120101120106,Cluster 1,37,C
20120101120106,Cluster 1,38,C
20120101120106,Cluster 1,39,C
20120101120106,Cluster 1,40,C
20120101120106,Cluster 1,41,C
20120101120106,Cluster 1,42,C
20120101120106,Cluster 1,43,C
20120101120106,Cluster 1,44,C
20120101120106,Cluster 1,45,C
20120101120106,Cluster 1,46,C
20120101120106,Cluster 1,47,C
20120101120106,Cluster 1,48,C
20100202102246,Cluster 1,1,C
20100202102246,Cluster 1,2,C
20100202102246,Cluster 1,3,C
20100202102246,Cluster 1,4,C
20100202102246,Cluster 1,5,C
20100202102246,Cluster 1,6,C
20100202102246,Cluster 1,7,C
20100202102246,Cluster 1,8,C
20100202102246,Cluster 1,9,C
20100202102246,Cluster 1,10,B
20100202102246,Cluster 1,11,E
20100202102246,Cluster 1,12,E
20100202102246,Cluster 1,13,D
20100202102246,Cluster 1,14,E
20100202102246,Cluster 1,15,E
20100202102246,Cluster 1,16,H
20100202102246,Cluster 1,17,E
20100202102246,Cluster 1,18,D
20100202102246,Cluster 1,19,D
20100202102246,Cluster 1,20,D
20100202102246,Cluster 1,21,D
20100202102246,Cluster 1,22,K
20100202102246,Cluster 1,23,B
20100202102246,Cluster 1,24,E
20100202102246,Cluster 1,25,D
20100202102246,Cluster 1,26,D
20100202102246,Cluster 1,27,D
20100202102246,Cluster 1,28,D
20100202102246,Cluster 1,29,D
20100202102246,Cluster 1,30,D
20100202102246,Cluster 1,31,D
20100202102246,Cluster 1,32,D
20100202102246,Cluster 1,33,D
20100202102246,Cluster 1,34,D
20100202102246,Cluster 1,35,D
20100202102246,Cluster 1,36,D
20100202102246,Cluster 1,37,D
20100202102246,Cluster 1,38,D
20100202102246,Cluster 1,39,B
20100202102246,Cluster 1,40,C
20100202102246,Cluster 1,41,C
20100202102246,Cluster 1,42,C
20100202102246,Cluster 1,43,C
20100202102246,Cluster 1,44,C
20100202102246,Cluster 1,45,C
20100202102246,Cluster 1,46,C
20100202102246,Cluster 1,47,C
20100202102246,Cluster 1,48,C
20101111100520,Cluster 1,1,C
20101111100520,Cluster 1,2,C
20101111100520,Cluster 1,3,C
20101111100520,Cluster 1,4,C
20101111100520,Cluster 1,5,C
20101111100520,Cluster 1,6,C
20101111100520,Cluster 1,7,C
20101111100520,Cluster 1,8,C
20101111100520,Cluster 1,9,C
20101111100520,Cluster 1,10,C
20101111100520,Cluster 1,11,C
20101111100520,Cluster 1,12,C
20101111100520,Cluster 1,13,C
20101111100520,Cluster 1,14,C
20101111100520,Cluster 1,15,D
20101111100520,Cluster 1,16,D
20101111100520,Cluster 1,17,D
20101111100520,Cluster 1,18,D
20101111100520,Cluster 1,19,D
20101111100520,Cluster 1,20,D
20101111100520,Cluster 1,21,E
20101111100520,Cluster 1,22,E
20101111100520,Cluster 1,23,B
20101111100520,Cluster 1,24,B
20101111100520,Cluster 1,25,J
20101111100520,Cluster 1,26,J
20101111100520,Cluster 1,27,J
20101111100520,Cluster 1,28,J
20101111100520,Cluster 1,29,D
20101111100520,Cluster 1,30,D
20101111100520,Cluster 1,31,D
20101111100520,Cluster 1,32,D
20101111100520,Cluster 1,33,D
20101111100520,Cluster 1,34,D
20101111100520,Cluster 1,35,D
20101111100520,Cluster 1,36,D
20101111100520,Cluster 1,37,D
20101111100520,Cluster 1,38,D
20101111100520,Cluster 1,39,D
20101111100520,Cluster 1,40,K
20101111100520,Cluster 1,41,K
20101111100520,Cluster 1,42,K
20101111100520,Cluster 1,43,B
20101111100520,Cluster 1,44,B
20101111100520,Cluster 1,45,C
20101111100520,Cluster 1,46,C
20101111100520,Cluster 1,47,C
20101111100520,Cluster 1,48,C
20031212031785,Cluster 1,1,C
20031212031785,Cluster 1,2,C
20031212031785,Cluster 1,3,C
20031212031785,Cluster 1,4,C
20031212031785,Cluster 1,5,C
20031212031785,Cluster 1,6,C
20031212031785,Cluster 1,7,C
20031212031785,Cluster 1,8,C
20031212031785,Cluster 1,9,D
20031212031785,Cluster 1,10,B
20031212031785,Cluster 1,11,D
20031212031785,Cluster 1,12,D
20031212031785,Cluster 1,13,D
20031212031785,Cluster 1,14,D
20031212031785,Cluster 1,15,D
20031212031785,Cluster 1,16,D
20031212031785,Cluster 1,17,D
20031212031785,Cluster 1,18,D
20031212031785,Cluster 1,19,H
20031212031785,Cluster 1,20,D
20031212031785,Cluster 1,21,D
20031212031785,Cluster 1,22,A
20031212031785,Cluster 1,23,D
20031212031785,Cluster 1,24,D
20031212031785,Cluster 1,25,B
20031212031785,Cluster 1,26,B
20031212031785,Cluster 1,27,D
20031212031785,Cluster 1,28,E
20031212031785,Cluster 1,29,D
20031212031785,Cluster 1,30,H
20031212031785,Cluster 1,31,H
20031212031785,Cluster 1,32,H
20031212031785,Cluster 1,33,H
20031212031785,Cluster 1,34,H
20031212031785,Cluster 1,35,D
20031212031785,Cluster 1,36,D
20031212031785,Cluster 1,37,D
20031212031785,Cluster 1,38,D
20031212031785,Cluster 1,39,D
20031212031785,Cluster 1,40,D
20031212031785,Cluster 1,41,D
20031212031785,Cluster 1,42,D
20031212031785,Cluster 1,43,C
20031212031785,Cluster 1,44,C
20031212031785,Cluster 1,45,C
20031212031785,Cluster 1,46,C
20031212031785,Cluster 1,47,C
20031212031785,Cluster 1,48,C
20030112022702,Cluster 1,1,C
20030112022702,Cluster 1,2,C
20030112022702,Cluster 1,3,C
20030112022702,Cluster 1,4,C
20030112022702,Cluster 1,5,C
20030112022702,Cluster 1,6,C
20030112022702,Cluster 1,7,H
20030112022702,Cluster 1,8,H
20030112022702,Cluster 1,9,D
20030112022702,Cluster 1,10,H
20030112022702,Cluster 1,11,B
20030112022702,Cluster 1,12,I
20030112022702,Cluster 1,13,E
20030112022702,Cluster 1,14,E
20030112022702,Cluster 1,15,E
20030112022702,Cluster 1,16,J
20030112022702,Cluster 1,17,J
20030112022702,Cluster 1,18,H
20030112022702,Cluster 1,19,D
20030112022702,Cluster 1,20,C
20030112022702,Cluster 1,21,C
20030112022702,Cluster 1,22,C
20030112022702,Cluster 1,23,C
20030112022702,Cluster 1,24,D
20030112022702,Cluster 1,25,D
20030112022702,Cluster 1,26,D
20030112022702,Cluster 1,27,E
20030112022702,Cluster 1,28,H
20030112022702,Cluster 1,29,E
20030112022702,Cluster 1,30,D
20030112022702,Cluster 1,31,D
20030112022702,Cluster 1,32,D
20030112022702,Cluster 1,33,D
20030112022702,Cluster 1,34,D
20030112022702,Cluster 1,35,D
20030112022702,Cluster 1,36,D
20030112022702,Cluster 1,37,D
20030112022702,Cluster 1,38,D
20030112022702,Cluster 1,39,I
20030112022702,Cluster 1,40,D
20030112022702,Cluster 1,41,C
20030112022702,Cluster 1,42,C
20030112022702,Cluster 1,43,C
20030112022702,Cluster 1,44,C
20030112022702,Cluster 1,45,C
20030112022702,Cluster 1,46,C
20030112022702,Cluster 1,47,C
20030112022702,Cluster 1,48,C
20120807121964,Cluster 1,1,C
20120807121964,Cluster 1,2,C
20120807121964,Cluster 1,3,C
20120807121964,Cluster 1,4,C
20120807121964,Cluster 1,5,C
20120807121964,Cluster 1,6,C
20120807121964,Cluster 1,7,C
20120807121964,Cluster 1,8,C
20120807121964,Cluster 1,9,C
20120807121964,Cluster 1,10,C
20120807121964,Cluster 1,11,C
20120807121964,Cluster 1,12,C
20120807121964,Cluster 1,13,C
20120807121964,Cluster 1,14,C
20120807121964,Cluster 1,15,D
20120807121964,Cluster 1,16,D
20120807121964,Cluster 1,17,D
20120807121964,Cluster 1,18,D
20120807121964,Cluster 1,19,D
20120807121964,Cluster 1,20,D
20120807121964,Cluster 1,21,D
20120807121964,Cluster 1,22,D
20120807121964,Cluster 1,23,D
20120807121964,Cluster 1,24,D
20120807121964,Cluster 1,25,D
20120807121964,Cluster 1,26,D
20120807121964,Cluster 1,27,D
20120807121964,Cluster 1,28,D
20120807121964,Cluster 1,29,B
20120807121964,Cluster 1,30,B
20120807121964,Cluster 1,31,H
20120807121964,Cluster 1,32,D
20120807121964,Cluster 1,33,D
20120807121964,Cluster 1,34,D
20120807121964,Cluster 1,35,D
20120807121964,Cluster 1,36,D
20120807121964,Cluster 1,37,D
20120807121964,Cluster 1,38,D
20120807121964,Cluster 1,39,A
20120807121964,Cluster 1,40,D
20120807121964,Cluster 1,41,M
20120807121964,Cluster 1,42,M
20120807121964,Cluster 1,43,D
20120807121964,Cluster 1,44,D
20120807121964,Cluster 1,45,K
20120807121964,Cluster 1,46,K
20120807121964,Cluster 1,47,D
20120807121964,Cluster 1,48,D
20061211061200,Cluster 1,1,C
20061211061200,Cluster 1,2,C
20061211061200,Cluster 1,3,C
20061211061200,Cluster 1,4,C
20061211061200,Cluster 1,5,C
20061211061200,Cluster 1,6,C
20061211061200,Cluster 1,7,C
20061211061200,Cluster 1,8,C
20061211061200,Cluster 1,9,C
20061211061200,Cluster 1,10,C
20061211061200,Cluster 1,11,C
20061211061200,Cluster 1,12,C
20061211061200,Cluster 1,13,C
20061211061200,Cluster 1,14,C
20061211061200,Cluster 1,15,H
20061211061200,Cluster 1,16,D
20061211061200,Cluster 1,17,D
20061211061200,Cluster 1,18,D
20061211061200,Cluster 1,19,D
20061211061200,Cluster 1,20,D
20061211061200,Cluster 1,21,D
20061211061200,Cluster 1,22,D
20061211061200,Cluster 1,23,D
20061211061200,Cluster 1,24,D
20061211061200,Cluster 1,25,D
20061211061200,Cluster 1,26,D
20061211061200,Cluster 1,27,D
20061211061200,Cluster 1,28,D
20061211061200,Cluster 1,29,J
20061211061200,Cluster 1,30,H
20061211061200,Cluster 1,31,L
20061211061200,Cluster 1,32,L
20061211061200,Cluster 1,33,L
20061211061200,Cluster 1,34,L
20061211061200,Cluster 1,35,L
20061211061200,Cluster 1,36,L
20061211061200,Cluster 1,37,L
20061211061200,Cluster 1,38,L
20061211061200,Cluster 1,39,B
20061211061200,Cluster 1,40,D
20061211061200,Cluster 1,41,C
20061211061200,Cluster 1,42,C
20061211061200,Cluster 1,43,C
20061211061200,Cluster 1,44,C
20061211061200,Cluster 1,45,C
20061211061200,Cluster 1,46,C
20061211061200,Cluster 1,47,C
20061211061200,Cluster 1,48,C
20090302090010,Cluster 1,1,D
20090302090010,Cluster 1,2,D
20090302090010,Cluster 1,3,D
20090302090010,Cluster 1,4,D
20090302090010,Cluster 1,5,D
20090302090010,Cluster 1,6,D
20090302090010,Cluster 1,7,H
20090302090010,Cluster 1,8,D
20090302090010,Cluster 1,9,D
20090302090010,Cluster 1,10,C
20090302090010,Cluster 1,11,C
20090302090010,Cluster 1,12,C
20090302090010,Cluster 1,13,C
20090302090010,Cluster 1,14,C
20090302090010,Cluster 1,15,D
20090302090010,Cluster 1,16,D
20090302090010,Cluster 1,17,D
20090302090010,Cluster 1,18,D
20090302090010,Cluster 1,19,D
20090302090010,Cluster 1,20,A
20090302090010,Cluster 1,21,A
20090302090010,Cluster 1,22,J
20090302090010,Cluster 1,23,D
20090302090010,Cluster 1,24,D
20090302090010,Cluster 1,25,D
20090302090010,Cluster 1,26,D
20090302090010,Cluster 1,27,A
20090302090010,Cluster 1,28,A
20090302090010,Cluster 1,29,B
20090302090010,Cluster 1,30,D
20090302090010,Cluster 1,31,D
20090302090010,Cluster 1,32,D
20090302090010,Cluster 1,33,D
20090302090010,Cluster 1,34,D
20090302090010,Cluster 1,35,D
20090302090010,Cluster 1,36,D
20090302090010,Cluster 1,37,D
20090302090010,Cluster 1,38,C
20090302090010,Cluster 1,39,C
20090302090010,Cluster 1,40,C
20090302090010,Cluster 1,41,C
20090302090010,Cluster 1,42,C
20090302090010,Cluster 1,43,C
20090302090010,Cluster 1,44,C
20090302090010,Cluster 1,45,C
20090302090010,Cluster 1,46,C
20090302090010,Cluster 1,47,C
20090302090010,Cluster 1,48,C
20130605131627,Cluster 1,1,C
20130605131627,Cluster 1,2,C
20130605131627,Cluster 1,3,C
20130605131627,Cluster 1,4,C
20130605131627,Cluster 1,5,C
20130605131627,Cluster 1,6,D
20130605131627,Cluster 1,7,D
20130605131627,Cluster 1,8,H
20130605131627,Cluster 1,9,E
20130605131627,Cluster 1,10,D
20130605131627,Cluster 1,11,D
20130605131627,Cluster 1,12,D
20130605131627,Cluster 1,13,D
20130605131627,Cluster 1,14,H
20130605131627,Cluster 1,15,D
20130605131627,Cluster 1,16,D
20130605131627,Cluster 1,17,D
20130605131627,Cluster 1,18,D
20130605131627,Cluster 1,19,D
20130605131627,Cluster 1,20,D
20130605131627,Cluster 1,21,D
20130605131627,Cluster 1,22,D
20130605131627,Cluster 1,23,D
20130605131627,Cluster 1,24,D
20130605131627,Cluster 1,25,D
20130605131627,Cluster 1,26,D
20130605131627,Cluster 1,27,D
20130605131627,Cluster 1,28,D
20130605131627,Cluster 1,29,H
20130605131627,Cluster 1,30,D
20130605131627,Cluster 1,31,D
20130605131627,Cluster 1,32,D
20130605131627,Cluster 1,33,D
20130605131627,Cluster 1,34,D
20130605131627,Cluster 1,35,D
20130605131627,Cluster 1,36,D
20130605131627,Cluster 1,37,C
20130605131627,Cluster 1,38,C
20130605131627,Cluster 1,39,C
20130605131627,Cluster 1,40,C
20130605131627,Cluster 1,41,C
20130605131627,Cluster 1,42,C
20130605131627,Cluster 1,43,C
20130605131627,Cluster 1,44,C
20130605131627,Cluster 1,45,C
20130605131627,Cluster 1,46,C
20130605131627,Cluster 1,47,C
20130605131627,Cluster 1,48,C
20120201120784,Cluster 1,1,C
20120201120784,Cluster 1,2,C
20120201120784,Cluster 1,3,B
20120201120784,Cluster 1,4,B
20120201120784,Cluster 1,5,B
20120201120784,Cluster 1,6,B
20120201120784,Cluster 1,7,D
20120201120784,Cluster 1,8,D
20120201120784,Cluster 1,9,D
20120201120784,Cluster 1,10,D
20120201120784,Cluster 1,11,D
20120201120784,Cluster 1,12,D
20120201120784,Cluster 1,13,D
20120201120784,Cluster 1,14,D
20120201120784,Cluster 1,15,D
20120201120784,Cluster 1,16,D
20120201120784,Cluster 1,17,H
20120201120784,Cluster 1,18,D
